,content,new,polarity,subjectivity,P1,S1,P2,S2,P3,S3,P4,S4
91,"OK, Trump was wrong about Curiel, but were the plaintiffs in this case wrong as well.  How was he selected to preside over this matter?  Did the plaintiffs engage in some forum shopping in hopes of getting him?  And did the chief judge of the District Court select him because of Trump's past criticism?  Or was it completely random?  And did Curiel go out of his way to be fair to Trump in order to prove that he  was not biased?  But no matter.  California will appeal  and the Ninth Circuit will surely throw all the principles that Curiel articulated out the window, with the support of the NYT, and the case will go forward unless SCOTUS affirms Curiel's decision in a year or so.  <br/><br/>And of course it is laughable to hear the NYT criticizing Trump for not respecting democracy and the rule of law when it is clear that the left has no respect for democracy and the rule of law.  Why don't you tell us some day how you reconcile sanctuary cities with the rule of law and democracy?   And the Constitution!","De acuerdo, Trump estaba equivocado acerca de Curiel, pero los demandantes en este caso también estaban equivocados. ¿Cómo fue seleccionado para presidir este asunto? ¿Los demandantes participaron en algún foro de compras con la esperanza de atraparlo? ¿Y el juez principal del Tribunal de Distrito lo eligió debido a las críticas pasadas de Trump? ¿O fue completamente al azar? ¿Y Curiel hizo todo lo posible por ser justo con Trump a fin de demostrar que no era parcial? Pero no importa. California apelará y el Noveno Circuito seguramente arrojará por la ventana todos los principios que Curiel articuló, con el apoyo del NYT, y el caso seguirá adelante a menos que SCOTUS afirme la decisión de Curiel en un año aproximadamente. <br/> <br/> Y, por supuesto, es ridículo escuchar al NYT criticar a Trump por no respetar la democracia y el estado de derecho cuando está claro que la izquierda no respeta la democracia y el estado de derecho. ¿Por qué no nos cuentas algún día cómo reconcilias las ciudades santuario con el estado de derecho y la democracia? ¡Y la Constitución!",-0.045,0.6222222222222221,-0.045,0.6222222222222221,-0.045,0.6222222222222221,-0.045,0.6222222222222221,-0.045,0.6222222222222221
92,"No worries, El Presidente will never learn about this because Fox won't cover it.","No se preocupe, El Presidente nunca se enterará de esto porque Fox no lo cubrirá.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"It was interesting how the media reported on Judge Curiel during the 2016 campaign. They reminded us he was born in Indiana so he is an American. He's a respected judge. Therefore, of course, he will be impartial. <br/><br/>What they failed to report on was that Judge Curiel is a member of the Hispanic Judges Association. He is a board member on the American Bar Association's Hispanic lawyer committee. He is a member of the San Diego La Raza Lawyers Association and La Raza Lawyers of California. La Raza translates to ""the race"".  <br/><br/>It's not exactly a stretch of reasonableness to question whether he might maybe, just maybe, have a little bias when it comes to issues ""Hispanic"".<br/><br/>At the same time we followed the case of Brock Turner, the Stanford student accused of sexual assault. The judge in that case, Aaron Persky, also a respected judge, was a Stanford alum. <br/><br/>When Judge Persky handed down a sentence that the media deemed to be too light, they cried foul. Out came the villagers with their pitch forks demanding Judge Persky be removed. He couldn't be impartial because of his alma mater. <br/><br/>Trump is an inarticulate, bloviating philistine. He seems to be completely paranoid about his public image and is clearly obsessed with winning even the smallest battles. But, in the words of the author Delmore Schwartz ""even paranoids have real enemies.""","Fue interesante cómo los medios informaron sobre el juez Curiel durante la campaña de 2016. Nos recordaron que nació en Indiana, por lo que es estadounidense. Es un juez respetado. Por lo tanto, por supuesto, será imparcial. <br/> <br/> Lo que no informaron fue que el juez Curiel es miembro de la Asociación de Jueces Hispanos. Es miembro de la junta del comité de abogados hispanos de la American Bar Association. Es miembro de la Asociación de Abogados La Raza de San Diego y Abogados de La Raza de California. La Raza se traduce como ""la carrera"". <br/> <br/> No es exactamente un tramo de razonabilidad cuestionar si quizás, solo quizás, tenga un poco de parcialidad cuando se trata de temas ""hispanos"". <br/> <br/> Al mismo tiempo Seguimos el caso de Brock Turner, el estudiante de Stanford acusado de agresión sexual. El juez de ese caso, Aaron Persky, también un juez respetado, era un ex alumno de Stanford. <br/> <br/> Cuando el juez Persky dictó una sentencia que los medios de comunicación consideraron demasiado leve, gritaron falta. Salieron los aldeanos con sus horquillas exigiendo que se retirara al juez Persky. No podía ser imparcial debido a su alma mater. <br/> <br/> Trump es un filisteo inarticulado y fanfarrón. Parece estar completamente paranoico sobre su imagen pública y está obsesionado con ganar incluso las batallas más pequeñas. Pero, en palabras del autor Delmore Schwartz, ""incluso los paranoicos tienen enemigos reales"".",0.039496527777777776,0.4071180555555555,0.039496527777777776,0.4071180555555555,0.039496527777777776,0.4071180555555555,0.039496527777777776,0.4071180555555555,0.039496527777777776,0.4071180555555555
94,With the stipulation that nothing that Trump said was anything other than pandering that will be null as soon as the next pretty face or pile of cash enters the room.  Watching the Republicans in the room squirm as the Lord of the Flies revealed them for the NRA owned bespoke empty suits they are was shadinfroidious!,"Con la estipulación de que nada de lo que dijo Trump fue otra cosa que complacer, que será nulo tan pronto como la próxima cara bonita o montón de dinero entre en la habitación. Ver a los republicanos en la sala retorcerse mientras el Señor de las Moscas los reveló para los trajes vacíos hechos a medida de la NRA que son, ¡fue increíble!",0.0,0.46875,0.0,0.46875,0.0,0.46875,0.0,0.46875,0.0,0.46875
95,"The whole notion that a federal judge of the United States of America is anything other than, well, a US citizen was always a ridiculously ignorant and embarrasing (to himself) thing to say.  It also embarassed those who want to support him/his agenda.","Toda la noción de que un juez federal de los Estados Unidos de América es cualquier otra cosa que, bueno, un ciudadano estadounidense, siempre fue ridículamente ignorante y vergonzoso (para él) decirlo. También avergonzó a quienes quieren apoyarlo / su agenda.",-0.0861111111111111,0.5916666666666667,-0.0861111111111111,0.5916666666666667,-0.0861111111111111,0.5916666666666667,-0.0861111111111111,0.5916666666666667,-0.0861111111111111,0.5916666666666667
96,"“It’s possible that Mr. Trump simply forgot who Judge Curiel is. More likely, he knows full well and doesn’t care.”<br/>No - he is counting on Americans’ notoriously short historical memory, betting that we will not notice yet another instance of his bottomless hypocrisy.","“Es posible que Trump simplemente haya olvidado quién es el juez Curiel. Lo más probable es que lo sepa muy bien y no le importe "". <br/> No, cuenta con la notoriamente corta memoria histórica de los estadounidenses, apostando a que no notaremos otro ejemplo de su hipocresía sin fondo.",0.12142857142857143,0.5295918367346939,0.12142857142857143,0.5295918367346939,0.12142857142857143,0.5295918367346939,0.12142857142857143,0.5295918367346939,0.12142857142857143,0.5295918367346939
97,"A legal victory for a man for whom no laws apply. The only man in the entire county who cannot be indicted, unless he is removed from office first. Our laws are not blind, they are, however, blinded. Nixon violated countless criminal statutes, and what happened to him? He got early retirement with full benefits. He left on a helicopter waving and smiling.<br/><br/>There are people sitting in jail right now because they j-walked. Meanwhile, our racist leader lines his pockets as he spits on the emoluments clause. Trump, like most of his party, uses the Constitution like a piece of Charmin.<br/><br/>Have no delusions, and make no mistake, ""Laws are for little people"", not Great Men like Donald Trump.","Una victoria legal para un hombre al que no se aplican leyes. El único hombre en todo el condado que no puede ser acusado, a menos que sea destituido primero de su cargo. Nuestras leyes no son ciegas, sin embargo, lo están. Nixon violó innumerables leyes penales, ¿y qué le sucedió? Se jubiló anticipadamente con todos los beneficios. Se fue en un helicóptero saludando y sonriendo. <br/> <br/> Hay gente sentada en la cárcel ahora mismo porque caminaron en j. Mientras tanto, nuestro líder racista se llena los bolsillos mientras escupe sobre la cláusula de emolumentos. Trump, como la mayoría de su partido, usa la Constitución como un pedazo de Charmin. <br/> <br/> No se engañe, y no se equivoque, ""las leyes son para gente pequeña"", no para grandes hombres como Donald Trump.",0.056547619047619034,0.46738095238095234,0.056547619047619034,0.46738095238095234,0.056547619047619034,0.46738095238095234,0.056547619047619034,0.46738095238095234,0.056547619047619034,0.46738095238095234
98,"I never thought I would have an opportunity to praise Jeff Sessions, but I do admire him for having the integrity to refuse to do Trump’s bidding regarding the FISA court.  Sessions has many flaws, but he appears to have found the courage to try to uphold the past standards and ethics of the Justice Department.<br/><br/>I wish the media would stop reporting all the baloney that comes out of Trump’s mouth and his fingers.  Trump’s only objective is to capture all the neon, and he certainly has achieved that goal.  <br/><br/>Trump is the most incompetent, crude, bullying, ignorant, and thoughtless elected person in the entire United States.  His departure from the White House can come soon enough!!! ","Nunca pensé que tendría la oportunidad de elogiar a Jeff Sessions, pero lo admiro por tener la integridad de negarse a cumplir las órdenes de Trump con respecto al tribunal de la FISA. Sessions tiene muchos defectos, pero parece haber encontrado el coraje para tratar de defender los estándares y la ética del pasado del Departamento de Justicia. <br/> <br/> Deseo que los medios de comunicación dejen de informar de todas las tonterías que salen de la política de Trump. boca y sus dedos. El único objetivo de Trump es capturar todo el neón, y ciertamente ha logrado ese objetivo. <br/> <br/> Trump es la persona elegida más incompetente, grosera, intimidatoria, ignorante e irreflexiva de todo Estados Unidos. ¡Su salida de la Casa Blanca puede llegar pronto!",-0.007792207792207784,0.4920995670995671,-0.007792207792207784,0.4920995670995671,-0.007792207792207784,0.4920995670995671,-0.007792207792207784,0.4920995670995671,-0.007792207792207784,0.4920995670995671
99,"If President Hillary (heavy sigh) pulls something like this, is the reaction any different than, ""it's just Don being Don"".","Si la presidenta Hillary (suspiro profundo) dice algo como esto, ¿la reacción es diferente a ""es Don siendo Don""?",-0.1,0.55,-0.1,0.55,-0.1,0.55,-0.1,0.55,-0.1,0.55
100,"Isn't the bigliest point here that ""the judge rejected a challenge by the State of California and several environmental groups to the administration's WAIVER of Environmental Laws...""?  <br/><br/>Waiving environmental laws...that, to me, is the most disturbing thing.","¿No es el punto más importante aquí que ""el juez rechazó una impugnación del Estado de California y varios grupos ambientalistas a la RENUNCIA de la administración a las leyes ambientales ...""? <br/> <br/> Renunciar a las leyes ambientales ... eso, para mí, es lo más perturbador.",0.0,0.43333333333333335,0.0,0.43333333333333335,0.0,0.43333333333333335,0.0,0.43333333333333335,0.0,0.43333333333333335
