,index,Unnamed: 0,client_msg_id,type,text,ts,team,blocks,bot_id,bot_profile,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,subtype,inviter,edited,attachments,Channel_id,Channel_name,bot_link,purpose,user_hash,datetime,date,time,h,m,s,translations
163,221,221,f606e26f-b439-4f94-a6f2-120937fd2ad4,message,"si, coincido",1602610344.009,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'fOtr', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'si, coincido'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-13 14:32:24.009000,2020-10-13,14:32:24.009000,14,32,24,yes i agree
164,222,222,f31950a0-c20d-44de-917c-efd81b503e13,message,Jajajajaj,1602610341.0089,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'KF5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Jajajajaj'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 14:32:21.008900,2020-10-13,14:32:21.008900,14,32,21,Hahahaha
165,223,223,441b30ba-de8e-400b-9c78-f2c47aad8ea1,message,"Da mucho contenido, por momentos aburrido, por momentos muy activo",1602610335.0086,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'OiVd/', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Da mucho contenido, por momentos aburrido, por momentos muy activo'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 14:32:15.008600,2020-10-13,14:32:15.008600,14,32,15,"It gives a lot of content, at times boring, at times very active"
166,224,224,45294cb5-2716-4516-9f3e-f954e566a543,message,tenemos que hacer un pacto jajaja,1602610326.0084,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'dObsb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'tenemos que hacer un pacto jajaja'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-13 14:32:06.008400,2020-10-13,14:32:06.008400,14,32,6,we have to make a pact hahaha
167,225,225,b2a5626d-4cc3-4158-9055-61bc2720aa2c,message,Esta muy bueno,1602610280.0076,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'qxp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Esta muy bueno'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 14:31:20.007600,2020-10-13,14:31:20.007600,14,31,20,It's very good
168,227,227,470bea17-1995-4968-bd0f-113ee1817622,message,"Duerme un poco, más dinámico sería mejor.",1602609763.0068,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'PTW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Duerme un poco, más dinámico sería mejor.'}]}]}]",,,,,,1602609763.0068,1.0,1.0,1602610263.0072,['U01BS8YKHS8'],False,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 14:22:43.006800,2020-10-13,14:22:43.006800,14,22,43,"Get some sleep, more dynamic would be better."
169,228,228,31d3a3e8-50f8-41e3-8396-77ce37506f14,message,"¿Habéis definido un Product Backlog?
¿Utilizáis un gestor de proyectos?
¿Las reuniones finalizan en el tiempo acordado?
¿Cada una de las tareas a acometer tiene definido un responsable, un tiempo de entrega y un ""Definition of Done""?
¿Habéis definido, por escrito, unos acuerdos de trabajo?",1602609147.0062,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Akcb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '¿Habéis definido un Product Backlog?\n¿Utilizáis un gestor de proyectos?\n¿Las reuniones finalizan en el tiempo acordado?\n¿Cada una de las tareas a acometer tiene definido un responsable, un tiempo de entrega y un ""Definition of Done""?\n¿Habéis definido, por escrito, unos acuerdos de trabajo?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 14:12:27.006200,2020-10-13,14:12:27.006200,14,12,27,"Have you defined a Product Backlog?
Do you use a project manager?
Do the meetings end in the agreed time?
Does each of the tasks to undertake have a defined person in charge, a delivery time and a ""Definition of Done""?
Have you defined, in writing, any work agreements?"
170,229,229,b92fb054-5a9a-4fdc-b0f9-4914e738d53a,message,"Es muy similar, lo que veo es que aquí nos van a meter más en cintura. Lo cual es muy bueno",1602608837.0056,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9N1', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Es muy similar, lo que veo es que aquí nos van a meter más en cintura. Lo cual es muy bueno'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 14:07:17.005600,2020-10-13,14:07:17.005600,14,7,17,"It is very similar, what I see is that here they are going to put us more in the waist. Which is very good"
171,230,230,3893a573-69dc-4c45-ae54-540099cb95cb,message,Buenísimo.,1602608757.0047,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'to40', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenísimo.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 14:05:57.004700,2020-10-13,14:05:57.004700,14,5,57,Great.
172,232,232,4bb3c4cb-f2f1-4d92-af0d-42fa47849814,message,Okas,1602608616.0042,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'FG0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Okas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-13 14:03:36.004200,2020-10-13,14:03:36.004200,14,3,36,Okas
173,233,233,a3ec2db0-84c7-4492-8ea8-9cc4de4bb960,message,"Oka, entrando!",1602606365.004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'FQo', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Oka, entrando!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 13:26:05.004000,2020-10-13,13:26:05.004000,13,26,5,"Oka, coming in!"
174,234,234,a2a967c7-0df0-4a2d-b79a-05a2f6d4a3bf,message,"Si - ""Teampulse - NOMBRE""",1602606357.0038,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'jki', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Si - ""Teampulse - NOMBRE""'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 13:25:57.003800,2020-10-13,13:25:57.003800,13,25,57,"Yes - ""Teampulse - NAME"""
175,235,235,e05bb9f0-b802-4562-9afd-f3b17044b2de,message,Teampulse - Nombre?,1602606337.0034,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'RkgJG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Teampulse - Nombre?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 13:25:37.003400,2020-10-13,13:25:37.003400,13,25,37,Teampulse - Name?
176,236,236,fef38641-ba10-4dcd-9174-203dbb3ad307,message,Mismo formato?,1602606329.003,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'BAv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Mismo formato?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-13 13:25:29.003000,2020-10-13,13:25:29.003000,13,25,29,Same format?
177,237,237,64ca3c0e-ebee-4284-92e0-788ea4481146,message,Es interesante lo que están diciendo. Así que si se quieren unir.,1602606220.0028,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'iVNkP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Es interesante lo que están diciendo. Así que si se quieren unir.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-13 13:23:40.002800,2020-10-13,13:23:40.002800,13,23,40,It is interesting what they are saying. So if you want to join.
178,239,239,c18676ee-d3d4-43d6-a61a-6ce29c5adde4,message,"Genial, yo me sumo :wink:",1602596567.002,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '=gxG3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Genial, yo me sumo '}, {'type': 'emoji', 'name': 'wink'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-13 10:42:47.002000,2020-10-13,10:42:47.002000,10,42,47,"Great, I join: wink:"
179,242,242,bc48f656-cab0-4403-b91a-4a7fe0686ba7,message,"Buenísimo Lean, dale cualquier cosa te aviso :slightly_smiling_face:",1602014074.0055,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'eCL1', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenísimo Lean, dale cualquier cosa te aviso '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-06 16:54:34.005500,2020-10-06,16:54:34.005500,16,54,34,"Great Lean, give it anything I notice: slightly_smiling_face:"
180,243,243,6d67e5bd-d33e-4918-9276-21efec57b69f,message,Yo estoy con la API de typeform,1602014047.005,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'd=e', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yo estoy con la API de typeform'}]}]}]",,,,,,,,,,,,"[{'name': '+1', 'users': ['U01BS8YKHS8'], 'count': 1}]",,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 16:54:07.005000,2020-10-06,16:54:07.005000,16,54,7,I am with the typeform API
181,244,244,de2db649-f59a-406f-8fcb-4e3e0eb4cb5f,message,Si necesitas ayuda avisame,1602014038.0047,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'ZZYLQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Si necesitas ayuda avisame'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 16:53:58.004700,2020-10-06,16:53:58.004700,16,53,58,If you need help let me know
182,245,245,f8605c81-6d9e-46f5-833d-6a2d2a77fbb1,message,Bien Vero!,1602014032.0045,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Z3Yb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bien Vero!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 16:53:52.004500,2020-10-06,16:53:52.004500,16,53,52,Well Vero!
183,246,246,241e6937-a04c-47dc-be04-c71e3119dbe8,message,yo encontré una opción que tengo que probar si funciona primero.... apenas logre que funcione les aviso,1602013198.0041,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '=vTRq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yo encontré una opción que tengo que probar si funciona primero.... apenas logre que funcione les aviso'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-06 16:39:58.004100,2020-10-06,16:39:58.004100,16,39,58,"I found an option that I have to test if it works first ... as soon as I get it to work, I will let you know"
184,247,247,f4f0fc87-260f-4d8a-a850-c7591242ee6b,message,"Me parece bien + lo de <@U01BYMTTXCH>
Se lo envías y le preguntas si quiere que nos juntemos para más detalles.",1602013167.0034,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'gJS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Me parece bien + lo de '}, {'type': 'user', 'user_id': 'U01BYMTTXCH'}, {'type': 'text', 'text': '\nSe lo envías y le preguntas si quiere que nos juntemos para más detalles.'}]}]}]",,,,,,1602013167.0034,2.0,2.0,1602014104.0056,"['U01BS8YKHS8', 'U01BYMTTXCH']",False,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-06 16:39:27.003400,2020-10-06,16:39:27.003400,16,39,27,"Sounds good to me + about <@ U01BYMTTXCH>
You send it to him and ask him if he wants us to meet up for more details."
185,248,248,2d294bb0-caa8-430f-92dc-f35e581bcff7,message,O va a arrancar desde 0?,1602013117.0027,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'OBu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'O va a arrancar desde 0?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 16:38:37.002700,2020-10-06,16:38:37.002700,16,38,37,Or will it boot from 0?
186,249,249,cffce172-9aaf-419d-ba82-285767b95d82,message,Preguntale si el tiene algo armado con respecto a eso,1602013110.0023,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'MGp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Preguntale si el tiene algo armado con respecto a eso'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 16:38:30.002300,2020-10-06,16:38:30.002300,16,38,30,Ask him if he has anything armed regarding that
187,250,250,afe7045b-e21b-495c-b3a9-8d361cd3f79c,message,"Hola <@U01B5AQPV39> respecto de lo que pregunta José Martinez.
1- Tenemos un slackbot que se conecta al slack de Teampulse, este bot corre por el momento en un servidor local (mi compu). El bot utiliza Flask y Slack Event API.
2- En este momento estoy en la investigación de lograr que el bot recopile las conversaciones. por ahora no está implementada esa funcionalidad. Por el momento las conversaciones se pueden extraer manualmente desde slack con el usuario Administrador de la cuenta",1602013014.0011,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'CdhW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola '}, {'type': 'user', 'user_id': 'U01B5AQPV39'}, {'type': 'text', 'text': ' respecto de lo que pregunta José Martinez.\n1- Tenemos un slackbot que se conecta al slack de Teampulse, este bot corre por el momento en un servidor local (mi compu). El bot utiliza Flask y Slack Event API.\n2- En este momento estoy en la investigación de lograr que el bot recopile las conversaciones. por ahora no está implementada esa funcionalidad. Por el momento las conversaciones se pueden extraer manualmente desde slack con el usuario Administrador de la cuenta'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,dc71163e5963271a52952b547d9b3757,2020-10-06 16:36:54.001100,2020-10-06,16:36:54.001100,16,36,54,"Hello <@ U01B5AQPV39> regarding what José Martinez is asking.
1- We have a slackbot that connects to Teampulse slack, this bot currently runs on a local server (my computer). The bot uses Flask and the Slack Event API.
2- At this moment I am in the investigation of getting the bot to collect the conversations. for now that functionality is not implemented. At the moment conversations can be pulled manually from slack with the account Administrator user"
188,251,251,f4cc61ca-d2e8-4283-ba77-6adeda6cf7d2,message,Ya ha preguntado Jose sus preguntas.,1602010620.0004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'SEF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ya ha preguntado Jose sus preguntas.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,9de0eab41d06af99a9db556b51b6585d,2020-10-06 15:57:00.000400,2020-10-06,15:57:00.000400,15,57,0,Jose has already asked your questions.
189,252,252,36f9a829-8737-4f8c-a70f-4754fbbad812,message,<@U01BDB84630>,1601993500.0013,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'b7BwY', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01BDB84630'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-06 11:11:40.001300,2020-10-06,11:11:40.001300,11,11,40,<@ U01BDB84630>
190,267,7,50c39388-118e-4c70-bd6d-c9bfb8bdc438,message,ya está por comenzar el simposio,1603904466.0009,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'MNgB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ya está por comenzar el simposio'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,dc71163e5963271a52952b547d9b3757,2020-10-28 14:01:06.000900,2020-10-28,14:01:06.000900,14,1,6,the symposium is about to start
191,283,23,7629f0ea-7c4c-4b51-9248-f990e0cff814,message,jajaja es ignorado el pobre,1603823288.0089998,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'LMpQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'jajaja es ignorado el pobre'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,dc71163e5963271a52952b547d9b3757,2020-10-27 15:28:08.009000,2020-10-27,15:28:08.009000,15,28,8,hahaha the poor guy is ignored
192,284,24,ac197ba6-b91c-4940-aa20-0bf4b21baf45,message,Jajajaja,1603822640.0087,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'IJDP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Jajajaja'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-27 15:17:20.008700,2020-10-27,15:17:20.008700,15,17,20,LOL
193,285,25,4b8d4cbb-8c70-4954-8fae-174abf7e7c97,message,Despues me acuerdo que es el bot y sigo sin ver,1603822638.0085,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Ncp8V', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Despues me acuerdo que es el bot y sigo sin ver'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-27 15:17:18.008500,2020-10-27,15:17:18.008500,15,17,18,Then I remember what the bot is and I still don't see
194,286,26,fea97ee3-99bb-4faa-bef1-4ae8b9b4ff90,message,Por ahi me preocupa cuando me llegan muchas notificaciones,1603822628.0082,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '+JI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Por ahi me preocupa cuando me llegan muchas notificaciones'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-27 15:17:08.008200,2020-10-27,15:17:08.008200,15,17,8,Over there I worry when many notifications arrive
195,287,27,cb9f4843-974f-45b9-a7f4-ff3d95f2b3c7,message,Jajajajajajaj,1603822611.0078,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '8t4qn', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Jajajajajajaj'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-27 15:16:51.007800,2020-10-27,15:16:51.007800,15,16,51,Hahahahahaha
196,288,28,bc335f27-ecac-49b2-af3e-4ae2dc9bf500,message,"Mejor así
Hasta que sepamos cómo hacerlo.",1603821478.0076,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'SPLZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Mejor así\nHasta que sepamos cómo hacerlo.'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,9de0eab41d06af99a9db556b51b6585d,2020-10-27 14:57:58.007600,2020-10-27,14:57:58.007600,14,57,58,"Better this way
Until we know how to do it."
197,291,31,F68E912D-F08F-4EE6-8A7B-6E7FFC7E6808,message,Jajajajajajja,1603821453.0067,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9hF', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Jajajajajajja'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,6d8a0758084d99aa5f56a3cf6908c62f,2020-10-27 14:57:33.006700,2020-10-27,14:57:33.006700,14,57,33,Hahahahaha
198,292,32,a2e9c4a7-8877-48ee-ad8e-a7607d12dd1a,message,"menos mal que creamos esta cuenta de slack, sino hubiera molestado bastante en la de Bitlogic :sweat_smile:",1603821431.0065,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Hmm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'menos mal que creamos esta cuenta de slack, sino hubiera molestado bastante en la de Bitlogic '}, {'type': 'emoji', 'name': 'sweat_smile'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,dc71163e5963271a52952b547d9b3757,2020-10-27 14:57:11.006500,2020-10-27,14:57:11.006500,14,57,11,"Thank goodness we created this slack account, otherwise it would have bothered the Bitlogic one a lot: sweat_smile:"
199,293,33,0692dfe2-b076-4323-a8b7-9504a925ac50,message,No te preocupes. Qué bien la info de los canales,1603821373.0058,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'nzzK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'No te preocupes. Qué bien la info de los canales'}]}]}]",,,,,,,,,,,,"[{'name': '+1', 'users': ['U01BS8YKHS8'], 'count': 1}]",,,,,C01BY68JMRA,novedades,,,9de0eab41d06af99a9db556b51b6585d,2020-10-27 14:56:13.005800,2020-10-27,14:56:13.005800,14,56,13,Do not worry. How good the info of the channels
200,294,34,a5928198-0bd5-4b29-9d9c-d6b8472b0472,message,"Ahora voy al último paso, que es que me tome el valor de la columna latest como ultima fecha de descarga, asi descarga a partir de ahí..... voy a seguir haciendo pruebas asi que diculpen que reciban notificaciones en todos los canales.... jaja",1603820866.0047,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'byiX', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ahora voy al último paso, que es que me tome el valor de la columna latest como ultima fecha de descarga, asi descarga a partir de ahí..... voy a seguir haciendo pruebas asi que diculpen que reciban notificaciones en todos los canales.... jaja'}]}]}]",,,,,,,,,,,,,,,,,C01BY68JMRA,novedades,,,dc71163e5963271a52952b547d9b3757,2020-10-27 14:47:46.004700,2020-10-27,14:47:46.004700,14,47,46,"Now I go to the last step, which is that I take the value of the latest column as the last download date, so download from there ..... I will continue doing tests so they say they receive notifications on all channels. ... haha"
